relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,evidence,source_url
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,645,DIAG_c531bc7133,DiagnosticTest,Lưu lượng đỉnh kế,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"Lưu lượng đỉnh tăng hơn 15%, sau 15-20 phút cho hít thuốc cường b2 tác dụng ngắn, hoặc Lưu lượng đỉnh thay đổi hơn 20% giữa lần đo buổi sáng và chiều cách nhau 12 giờ ở người bệnh dùng thuốc giãn phế quản (hoặc hơn 10% khi không dùng thuốc giãn phế quản), hoặc Lưu lượng đỉnh giảm hơn 15% sau 6 phút đi bộ hoặc gắng sức.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,514,DIAG_1cdd4f48c8,DiagnosticTest,Chụp X-quang phổi,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"Trong cơn hen: thường thấy lồng ngực và cơ hoành ít di động, xương sườn nằm ngang, các khoang liên sườn giãn rộng, 2 phế trường quá sáng, rốn phổi đậm. Ngoài cơn hen, hình ảnh X quang phổi bình thường.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,578,DIAG_61ca3010ab,DiagnosticTest,Đo khí máu,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,Khí máu: Thường làm trong cơn hen nặng giúp chẩn đoán mức độ suy hô hấp.,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,806,COMP_7894e6c965,Complication,Suy hô hấp,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,Khí máu: Thường làm trong cơn hen nặng giúp chẩn đoán mức độ suy hô hấp.,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,853,COMP_a0a30630f3,Complication,Suy thất phải,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"Điện tim: Trong cơn hen thấy nhịp nhanh xoang, có thể thấy hình ảnh tăng gánh thất phải khi có suy thất phải.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,1518,DEMO_ebf0c583bd,Demographic,Người có tiền sử dị ứng,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"+ Dị ứng: nổi mày đay, mẩn ngứa…",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,1492,DEMO_cd911e01de,Demographic,Người có tiền sử viêm mũi dị ứng,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"+ Viêm mũi xoang mạn tính, viêm mũi dị ứng.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,1485,DEMO_c30e264d57,Demographic,Người có người thân mắc hen,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,+ Gia đình có người thân bị hen phế quản.,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
INCREASES_RISK_OF,làm tăng nguy cơ,1154,RISK_94574052db,RiskFactor,Thay đổi thời tiết,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,Cơn hen thường xảy ra về đêm hoặc khi thay đổi thời tiết.,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
INCREASES_RISK_OF,làm tăng nguy cơ,1029,RISK_37af0fd24a,RiskFactor,Tiền sử dị ứng,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"+ Dị ứng: nổi mày đay, mẩn ngứa…",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
TREATS,điều trị,184,DRUG_bd107be895,Drug,Salbutamol,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"chỉ số Gaensler ≥ 70% sau phun hít hoặc khí dung 400 mg salbutamol, FEV1 sau test tăng > 12% và > 200 mL so với trước test hồi phục phế quản.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
TREATS,điều trị,178,DRUG_b5bbe7c0b2,Drug,Corticosteroid dạng hít,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,FeNO > 50 (ppb) sẽ có đáp ứng ngắn hạn với Corticosteroid dạng hít.,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
PART_OF_TREATMENT,là một phần phác đồ,1786,INTE_bae9aaa111,Intervention,Dùng thuốc giãn phế quản,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"Sự co thắt phế quản không cố định, thường có thể hồi phục tự nhiên hoặc sau khi dùng thuốc giãn phế quản.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
PART_OF_TREATMENT,là một phần phác đồ,1654,INTE_5471dc3e5e,Intervention,Dùng thuốc Corticosteroid dạng hít,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,FeNO > 50 (ppb) sẽ có đáp ứng ngắn hạn với Corticosteroid dạng hít.,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
PART_OF_TREATMENT,là một phần phác đồ,1674,INTE_6a9931aac1,Intervention,Nghiệm pháp co thắt phế quản bằng methacholin,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"Tuy nhiên rất nguy hiểm, chỉ tiến hành khi thực sự cần thiết tại các cơ sở y tế có trang bị đầy đủ dụng cụ cấp cứu.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,329,SYMP_7248fdef27,Symptom,Khò khè,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,"Khò khè (thở rít, cò cứ) là một trong 4 dấu hiệu đặc trưng của bệnh hen.",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,438,SYMP_e06d0d2145,Symptom,Nặng ngực,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,Nặng ngực (tức ngực) là một trong 4 dấu hiệu đặc trưng của bệnh hen.,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,777,COMP_5e1db0f1e6,Complication,Tử vong do hen,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,"Mỗi năm nước ta có khoảng 3.000 ca tử vong do hen, tuy nhiên có đến 85% trường hợp có thể phòng tránh được nếu bệnh phát hiện sớm, điều trị kịp thời.",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,902,COMP_c8d3cf2f29,Complication,Chẩn đoán nhầm với các bệnh khác,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,"Một loạt các bệnh đường hô hấp trên như: viêm mũi, viêm dị ứng cũng phát ra tiếng thở gần giống như tiếng thở khò khè, cũng khó thở về đêm khiến bác sĩ dễ nhầm.",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,1490,DEMO_cacdaecdf8,Demographic,Trẻ dưới 5 tuổi,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,"Chẩn đoán hen ở trẻ, đặc biệt với trẻ dưới 5 tuổi rất khó, không chỉ với bác sĩ trong nước mà cả ở nước ngoài.",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,1356,DEMO_42a3d3de70,Demographic,Trẻ dưới 3 tuổi,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,"Một trẻ được chẩn đoán là hen, bắt buộc phải có dấu hiệu khò khè. Tuy nhiên, phần lớn khò khè ở trẻ dưới 3 tuổi mà không có các biểu hiện dị ứng đi kèm thường do nhiễm virus.",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b
INCREASES_RISK_OF,làm tăng nguy cơ,1231,RISK_d7d2492bbe,RiskFactor,Tiếp xúc với yếu tố khởi phát,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,...liên quan đến yếu tố thay đổi thời tiết và xuất hiện hoặc tăng lên khi tiếp xúc với các yếu tố khởi phát.,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b
PART_OF_TREATMENT,là một phần phác đồ,1751,INTE_a36e489f05,Intervention,Điều trị sớm,https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b,"Mỗi năm nước ta có khoảng 3.000 ca tử vong do hen, tuy nhiên có đến 85% trường hợp có thể phòng tránh được nếu bệnh phát hiện sớm, điều trị kịp thời.",https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/dau-hieu-nhan-biet-con-hen-phe-quan-cap-tinh-vi,332,SYMP_72d12a44c7,Symptom,Viêm tiểu phế quản cấp,https://www.vinmec.com/vie/bai-viet/dau-hieu-nhan-biet-con-hen-phe-quan-cap-tinh-vi,"Viêm tiểu phế quản cấp: kèm theo sốt, ho khạc đờm.",https://www.vinmec.com/vie/bai-viet/dau-hieu-nhan-biet-con-hen-phe-quan-cap-tinh-vi
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,446,SYMP_e6f1c731c1,Symptom,Khó thở ban đêm,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,"Bệnh nhân bị hen phế quản thường có triệu chứng cơn khó thở, thở nhanh, có sự co ép ngực và ho xảy ra vào ban đêm.",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,282,SYMP_3e225a378d,Symptom,Ran rít ngáy khi nghe phổi,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,Nghe phổi trong cơn khó thở có ran rít ran ngáy.,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,302,SYMP_56b9f8f0de,Symptom,Khó thở khi tiếp xúc dị nguyên,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,có sự co ép ngực và ho xảy ra vào ban đêm... tái phát nhiều lần nhất là khi có tiếp xúc với dị nguyên,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,339,SYMP_79449076e0,Symptom,Khó thở sau vận động,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,đo chức năng hô hấp đánh giá có giới hạn luồng khi tắc nghẽn... thường thay đổi trước và sau dùng thuốc giãn phế quản hoặc vận động,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,515,DIAG_1d18faf7e2,DiagnosticTest,Chẩn đoán phân biệt cơn hen tim,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,"Cơn hen tim: Tiền sử có bệnh tim... nghe phổi có ran ẩm thêm vào ran rít ran ngáy, đo huyết áp thường cao nhiều.",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,567,DIAG_59310df0d2,DiagnosticTest,Chẩn đoán phân biệt tràn khí màng phổi,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,Tràn khí màng phổi: Không có tiền sử khó thở... có hội chứng tràn khí ở một bên phổi.,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,752,COMP_42f7b964ec,Complication,Cơn hen tim,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,"Cơn hen tim: Tiền sử có bệnh tim... nghe phổi có ran ẩm thêm vào ran rít ran ngáy, đo huyết áp thường cao nhiều.",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,799,COMP_737ba8479c,Complication,Tràn khí màng phổi,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,Tràn khí màng phổi: Không có tiền sử khó thở... có hội chứng tràn khí ở một bên phổi.,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,908,COMP_cf808d8919,Complication,Đợt cấp COPD,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,Đợt cấp của bệnh phổi tắc nghẽn mạn tính: Tiền sử khó thở liên tục chứ không thành cơn... thường thấy ở nam giới nghiện thuốc lá nặng.,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,798,COMP_72d12a44c7,Complication,Viêm tiểu phế quản cấp,https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi,"Viêm tiểu phế quản cấp: Thường kèm theo sốt, ho khạc đờm (hen phế quản ho thường là ho khan).",https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi
